Sim 2

Light Normalized Radiosity: 91.86454%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 6.93569%
Light Transmittance: 1.19977%
Stokes Shift Absorptance (converted to heat): 0.58305%
Quantum Yield Absorptance (converted to heat): 0.89127%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 4.45568%
Fluorescent Absorptance (converted to fluorescent emission): 2.98163%
Reflectance by Fluorescent Emission: 2.89266%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 5.46199%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
1235.0	0.9701	0.0	0.0299	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.488838	0.56475283	500.0	0.0	
1237.0	0.9715	0.0	0.0285	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.48638	0.56347873	500.0	0.0	
1239.0	0.9707	0.0	0.0293	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.48399	0.56223951	500.0	0.0	
1241.0	0.9724	0.0	0.0276	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.481674	0.56102509	500.0	0.0	
1243.0	0.9694	0.0	0.0306	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.479431	0.55982287	500.0	0.0	
1245.0	0.9702	0.0	0.0298	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.477252	0.55861996	500.0	0.0	
1247.0	0.9697	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.475124	0.55740404	500.0	0.0	
1249.0	0.9704	0.0	0.0296	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0	0.0	0.0	0.473028	0.55616438	500.0	0.0	
1251.0	0.9706	0.0	0.0294	0.0	0.0	0.0	0.0	0.0	0.0	1.488697	0.0	0.0	0.0	0.470949	0.55489148	500.0	0.0	
1253.0	0.97	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	1.488682	0.0	0.0	0.0	0.468876	0.55357766	500.0	0.0	
1255.0	0.9704	0.0	0.0296	0.0	0.0	0.0	0.0	0.0	0.0	1.488667	0.0	0.0	0.0	0.46678	0.55222631	500.0	0.0	
1257.0	0.9695	0.0	0.0305	0.0	0.0	0.0	0.0	0.0	0.0	1.488653	0.0	0.0	0.0	0.46465	0.55084284	500.0	0.0	
1259.0	0.9713	0.0	0.0287	0.0	0.0	0.0	0.0	0.0	0.0	1.488639	0.0	0.0	0.0	0.462479	0.54943929	500.0	0.0	
1261.0	0.9679	0.0	0.0321	0.0	0.0	0.0	0.0	0.0	0.0	1.488626	0.0	0.0	0.0	0.460275	0.54803202	500.0	0.0	
1263.0	0.9726	0.0	0.0274	0.0	0.0	0.0	0.0	0.0	0.0	1.488613	0.0	0.0	0.0	0.458053	0.54663893	500.0	0.0	
1265.0	0.9753	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.455837	0.5452753	500.0	0.0	
1267.0	0.9686	0.0	0.0314	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.45364	0.5439537	500.0	0.0	
1269.0	0.9694	0.0	0.0306	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.451494	0.54267045	500.0	0.0	
1271.0	0.9693	0.0	0.0307	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.449409	0.54141991	500.0	0.0	
1273.0	0.9736	0.0	0.0264	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.447387	0.54019241	500.0	0.0	
1275.0	0.9715	0.0	0.0285	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.445424	0.53897645	500.0	0.0	
1277.0	0.9695	0.0	0.0305	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.44351	0.53776006	500.0	0.0	
1279.0	0.973	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.441633	0.53653201	500.0	0.0	
1281.0	0.9688	0.0	0.0312	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.439777	0.53528247	500.0	0.0	
1283.0	0.9699	0.0	0.0301	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.437926	0.5340036	500.0	0.0	
1285.0	0.9689	0.0	0.0311	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.436066	0.53269066	500.0	0.0	
1287.0	0.9704	0.0	0.0296	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.434182	0.53134316	500.0	0.0	
1289.0	0.9682	0.0	0.0318	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.432267	0.5299659	500.0	0.0	
1291.0	0.9702	0.0	0.0298	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.430316	0.52856891	500.0	0.0	
1293.0	0.9654	0.0	0.0346	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.428336	0.52716683	500.0	0.0	
1295.0	0.9713	0.0	0.0287	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.426341	0.52577619	500.0	0.0	
1297.0	0.9671	0.0	0.0329	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.424348	0.52441189	500.0	0.0	
1299.0	0.9679	0.0	0.0321	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.422377	0.52308387	500.0	0.0	
1301.0	0.9676	0.0	0.0324	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.420446	0.52179582	500.0	0.0	
1303.0	0.9696	0.0	0.0304	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.418564	0.52054543	500.0	0.0	
1305.0	0.9703	0.0	0.0297	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.416735	0.51932581	500.0	0.0	
1307.0	0.9683	0.0	0.0317	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.414958	0.51812733	500.0	0.0	
1309.0	0.9671	0.0	0.0329	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.413225	0.51693916	500.0	0.0	
1311.0	0.9678	0.0	0.0322	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.411528	0.51575038	500.0	0.0	
1313.0	0.9692	0.0	0.0308	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.409855	0.51455046	500.0	0.0	
1315.0	0.9649	0.0	0.0351	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.408193	0.51333019	500.0	0.0	
1317.0	0.9687	0.0	0.0313	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.406529	0.51208243	500.0	0.0	
1319.0	0.9665	0.0	0.0335	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.404852	0.51080301	500.0	0.0	
1321.0	0.9683	0.0	0.0317	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.403151	0.5094916	500.0	0.0	
1323.0	0.9664	0.0	0.0336	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.40142	0.5081526	500.0	0.0	
1325.0	0.9669	0.0001	0.033	0.0	0.0	0.0	0.0	0.0	0.0001	1.488599	0.0	0.0	0.0	0.399661	0.50679512	500.0	0.0	
1327.0	0.9665	0.0005	0.033	0.0	0.0	0.0	0.0	0.0	0.0005	1.488597	0.0	0.0	0.0	0.39788	0.50543215	500.0	0.0	
1329.0	0.9708	0.0009	0.0284	0.0	0.0	0.0	0.0	0.0	0.0009	1.488594	0.0	0.0	0.0	0.396085	0.50407857	500.0	0.0	
1331.0	0.9691	0.0002	0.0307	0.0	0.0	0.0	0.0	0.0	0.0002	1.488592	0.0	0.0	0.0	0.394293	0.50274804	500.0	0.0	
1333.0	0.9698	0.0023	0.0279	0.0	0.0	0.0	0.0	0.0	0.0023	1.488581	0.0	0.0	1e-06	0.392528	0.50144955	500.0	0.0	
1335.0	0.9612	0.0058	0.0331	0.0	0.0	0.0	0.0	0.0	0.0058	1.488563	0.0	0.0	2e-06	0.390801	0.50018859	500.0	0.0	
1337.0	0.9651	0.0061	0.0288	0.0	0.0	0.0	0.0	0.0	0.0061	1.488545	0.0	0.0	3e-06	0.389113	0.49896557	500.0	0.0	
1339.0	0.9593	0.0126	0.0281	0.0	0.0	0.0	0.0	0.0	0.0126	1.488527	1e-06	0.0	4e-06	0.387469	0.49777508	500.0	1e-06	
1341.0	0.9539	0.0175	0.0286	0.0	0.0	0.0	0.0	0.0	0.0175	1.488519	1e-06	0.0	6e-06	0.38586	0.49661136	500.0	2e-06	
1343.0	0.9436	0.0351	0.0213	0.0	0.0	0.0	0.0	0.0	0.0351	1.488513	1e-06	7e-06	9e-06	0.38428	0.4954654	500.0	3e-06	
1345.0	0.9507	0.029	0.0203	0.0	0.0	0.0	0.0	0.0	0.029	1.488507	2e-06	0.0	1.1e-05	0.382747	0.49432378	500.0	4e-06	
1347.0	0.9434	0.0372	0.0194	0.0	0.0	0.0	0.0	0.0	0.0372	1.4885	2e-06	0.0	1.4e-05	0.381229	0.49318028	500.0	4e-06	
1349.0	0.942	0.0417	0.0162	0.0	0.0	0.0	0.0	0.0	0.0417	1.4885	2e-06	1e-06	1.7e-05	0.379716	0.49202515	500.0	6e-06	
1351.0	0.9327	0.0519	0.0154	0.0	0.0	0.0	0.0	0.0	0.0519	1.4885	3e-06	0.0	2.1e-05	0.378211	0.49084922	500.0	7e-06	
1353.0	0.9275	0.0572	0.0153	0.0	0.0	0.0	0.0	0.0	0.0572	1.4885	3e-06	1e-06	2.4e-05	0.376693	0.48964887	500.0	8e-06	
1355.0	0.926	0.0601	0.0139	0.0	0.0	0.0	0.0	0.0	0.0601	1.4885	4e-06	0.0	2.8e-05	0.375164	0.48841919	500.0	9e-06	
1357.0	0.9211	0.067	0.0119	0.0	0.0	0.0	0.0	0.0	0.067	1.4885	4e-06	0.0	3.2e-05	0.37361	0.48716255	500.0	1.1e-05	
1359.0	0.9169	0.0719	0.0112	0.0	0.0	0.0	0.0	0.0	0.0719	1.4885	5e-06	0.0	3.7e-05	0.372029	0.48588344	500.0	1.2e-05	
1361.0	0.913	0.0764	0.0106	0.0	0.0	0.0	0.0	0.0	0.0764	1.4885	6e-06	0.0	4.1e-05	0.370426	0.48459051	500.0	1.3e-05	
1363.0	0.9071	0.0829	0.01	0.0	0.0	0.0	0.0	0.0	0.0829	1.4885	6e-06	0.0	4.5e-05	0.368805	0.48329578	500.0	1.5e-05	
1365.0	0.905	0.0872	0.0078	0.0	0.0	0.0	0.0	0.0	0.0872	1.4885	7e-06	0.0	4.8e-05	0.367175	0.48201275	500.0	1.5e-05	
1367.0	0.901	0.0913	0.0077	0.0	0.0	0.0	0.0	0.0	0.0913	1.4885	7e-06	0.0	5.2e-05	0.365551	0.48075251	500.0	1.6e-05	
1369.0	0.8957	0.0969	0.0074	0.0	0.0	0.0	0.0	0.0	0.0969	1.4885	7e-06	0.0	5.5e-05	0.363942	0.47952432	500.0	1.7e-05	
1371.0	0.8906	0.1017	0.0077	0.0	0.0	0.0	0.0	0.0	0.1017	1.4885	8e-06	0.0	5.8e-05	0.36236	0.47833258	500.0	1.8e-05	
1373.0	0.8909	0.1014	0.0077	0.0	0.0	0.0	0.0	0.0	0.1014	1.4885	8e-06	0.0	6e-05	0.36081	0.47717786	500.0	1.9e-05	
1375.0	0.8915	0.1017	0.0067	0.0	0.0	0.0	0.0	0.0	0.1017	1.4885	8e-06	0.0	6.2e-05	0.359298	0.47605603	500.0	1.9e-05	
1377.0	0.8953	0.0983	0.0064	0.0	0.0	0.0	0.0	0.0	0.0983	1.4885	9e-06	0.0	6.4e-05	0.357822	0.47496092	500.0	2e-05	
1379.0	0.8885	0.1052	0.0063	0.0	0.0	0.0	0.0	0.0	0.1052	1.4885	9e-06	0.0	6.6e-05	0.35638	0.47388436	500.0	2e-05	
1381.0	0.8908	0.1029	0.0063	0.0	0.0	0.0	0.0	0.0	0.1029	1.4885	9e-06	0.0	6.6e-05	0.354966	0.47281767	500.0	2e-05	
1383.0	0.8834	0.1099	0.0067	0.0	0.0	0.0	0.0	0.0	0.1099	1.4885	9e-06	0.0	6.7e-05	0.353572	0.4717514	500.0	2.1e-05	
1385.0	0.8894	0.104	0.0065	0.0	0.0	0.0	0.0	0.0	0.104	1.4885	9e-06	0.0	6.8e-05	0.352193	0.47067669	500.0	2.1e-05	
1387.0	0.8946	0.1008	0.0046	0.0	0.0	0.0	0.0	0.0	0.1008	1.4885	9e-06	0.0	6.8e-05	0.350818	0.46958595	500.0	2.1e-05	
1389.0	0.893	0.1008	0.0062	0.0	0.0	0.0	0.0	0.0	0.1008	1.4885	9e-06	0.0	6.8e-05	0.349441	0.46847324	500.0	2.1e-05	
1391.0	0.8801	0.1146	0.0053	0.0	0.0	0.0	0.0	0.0	0.1146	1.4885	9e-06	0.0	6.8e-05	0.348054	0.46733421	500.0	2.1e-05	
1393.0	0.8844	0.1096	0.006	0.0	0.0	0.0	0.0	0.0	0.1096	1.4885	9e-06	0.0	6.8e-05	0.34665	0.46616774	500.0	2.1e-05	
1395.0	0.881	0.1128	0.0062	0.0	0.0	0.0	0.0	0.0	0.1128	1.4885	9e-06	0.0	6.8e-05	0.345225	0.4649761	500.0	2.1e-05	
1397.0	0.8884	0.1052	0.0064	0.0	0.0	0.0	0.0	0.0	0.1052	1.4885	9e-06	0.0	6.8e-05	0.34378	0.46376507	500.0	2e-05	
1399.0	0.8862	0.1085	0.0054	0.0	0.0	0.0	0.0	0.0	0.1085	1.4885	9e-06	0.0	6.8e-05	0.342317	0.46254375	500.0	2e-05	
1401.0	0.8916	0.1018	0.0065	0.0	0.0	0.0	0.0	0.0	0.1018	1.4885	9e-06	0.0	6.8e-05	0.34084	0.46132368	500.0	2e-05	
1403.0	0.8829	0.1107	0.0064	0.0	0.0	0.0	0.0	0.0	0.1107	1.4885	9e-06	0.0	6.8e-05	0.339359	0.46011673	500.0	2e-05	
1405.0	0.8883	0.1057	0.0061	0.0	0.0	0.0	0.0	0.0	0.1057	1.4885	1e-05	0.0	6.8e-05	0.337884	0.45893394	500.0	2e-05	
1407.0	0.8808	0.1126	0.0066	0.0	0.0	0.0	0.0	0.0	0.1126	1.4885	1e-05	0.0	6.9e-05	0.336423	0.45778382	500.0	2e-05	
1409.0	0.8851	0.1083	0.0066	0.0	0.0	0.0	0.0	0.0	0.1083	1.4885	1e-05	0.0	6.9e-05	0.334984	0.45667097	500.0	2e-05	
1411.0	0.8895	0.1049	0.0056	0.0	0.0	0.0	0.0	0.0	0.1049	1.4885	1e-05	0.0	7e-05	0.333573	0.45559645	500.0	2e-05	
1413.0	0.8898	0.1043	0.0059	0.0	0.0	0.0	0.0	0.0	0.1043	1.4885	1e-05	0.0	7.1e-05	0.332193	0.45455758	500.0	2e-05	
1415.0	0.8811	0.1123	0.0066	0.0	0.0	0.0	0.0	0.0	0.1123	1.4885	1e-05	0.0	7.2e-05	0.330845	0.45354898	500.0	2.1e-05	
1417.0	0.8892	0.1043	0.0064	0.0	0.0	0.0	0.0	0.0	0.1043	1.4885	1e-05	0.0	7.3e-05	0.329524	0.4525636	500.0	2.1e-05	
1419.0	0.8806	0.1137	0.0057	0.0	0.0	0.0	0.0	0.0	0.1138	1.4885	1e-05	0.0	7.4e-05	0.328228	0.45159281	500.0	2.1e-05	
1421.0	0.8824	0.1113	0.0062	0.0	0.0	0.0	0.0	0.0	0.1113	1.4885	1.1e-05	0.0	7.4e-05	0.326952	0.45062777	500.0	2.1e-05	
1423.0	0.8767	0.1171	0.0062	0.0	0.0	0.0	0.0	0.0	0.1171	1.4885	1.1e-05	0.0	7.5e-05	0.325689	0.44965962	500.0	2.1e-05	
1425.0	0.8765	0.1173	0.0062	0.0	0.0	0.0	0.0	0.0	0.1173	1.4885	1.1e-05	0.0	7.6e-05	0.324433	0.44868007	500.0	2.2e-05	
1427.0	0.8829	0.1114	0.0057	0.0	0.0	0.0	0.0	0.0	0.1114	1.488499	1.1e-05	0.0	7.7e-05	0.323179	0.4476825	500.0	2.2e-05	
1429.0	0.8786	0.1157	0.0058	0.0	0.0	0.0	0.0	0.0	0.1157	1.488494	1.1e-05	0.0	7.7e-05	0.321923	0.4466619	500.0	2.2e-05	
1431.0	0.8814	0.1121	0.0065	0.0	0.0	0.0	0.0	0.0	0.1121	1.488488	1.1e-05	0.0	7.7e-05	0.320656	0.44561434	500.0	2.2e-05	
1433.0	0.8769	0.1183	0.0048	0.0	0.0	0.0	0.0	0.0	0.1183	1.488483	1.1e-05	0.0	7.8e-05	0.319373	0.44453927	500.0	2.2e-05	
1435.0	0.883	0.1115	0.0055	0.0	0.0	0.0	0.0	0.0	0.1115	1.488476	1.1e-05	0.0	7.8e-05	0.318076	0.44343987	500.0	2.2e-05	
1437.0	0.8733	0.1204	0.0063	0.0	0.0	0.0	0.0	0.0	0.1204	1.488458	1.1e-05	0.0	7.7e-05	0.316771	0.44232399	500.0	2.1e-05	
1439.0	0.8826	0.111	0.0064	0.0	0.0	0.0	0.0	0.0	0.111	1.488441	1.1e-05	0.0	7.6e-05	0.315452	0.44119761	500.0	2.1e-05	
1441.0	0.8796	0.1137	0.0066	0.0	0.0	0.0	0.0	0.0	0.1138	1.488423	1.1e-05	0.0	7.5e-05	0.314124	0.44007149	500.0	2.1e-05	
1443.0	0.878	0.116	0.0061	0.0	0.0	0.0	0.0	0.0	0.116	1.488406	1.1e-05	0.0	7.4e-05	0.312792	0.43895653	500.0	2e-05	
1445.0	0.8809	0.1119	0.0072	0.0	0.0	0.0	0.0	0.0	0.1119	1.488405	1e-05	0.0	7.2e-05	0.311453	0.43786069	500.0	1.9e-05	
1447.0	0.8835	0.1106	0.006	0.0	0.0	0.0	0.0	0.0	0.1106	1.488403	1e-05	0.0	6.9e-05	0.310126	0.43679479	500.0	1.9e-05	
1449.0	0.8865	0.1074	0.0061	0.0	0.0	0.0	0.0	0.0	0.1074	1.488402	1e-05	0.0	6.7e-05	0.308818	0.43576402	500.0	1.8e-05	
1451.0	0.8881	0.1043	0.0076	0.0	0.0	0.0	0.0	0.0	0.1043	1.4884	9e-06	0.0	6.4e-05	0.307532	0.4347708	500.0	1.7e-05	
1453.0	0.8921	0.1004	0.0075	0.0	0.0	0.0	0.0	0.0	0.1004	1.4884	9e-06	0.0	6.1e-05	0.306272	0.43381364	500.0	1.6e-05	
1455.0	0.894	0.0976	0.0084	0.0	0.0	0.0	0.0	0.0	0.0976	1.4884	8e-06	0.0	5.8e-05	0.305038	0.43288912	500.0	1.5e-05	
1457.0	0.8977	0.0936	0.0087	0.0	0.0	0.0	0.0	0.0	0.0936	1.4884	8e-06	0.0	5.6e-05	0.303828	0.43199168	500.0	1.5e-05	
1459.0	0.8998	0.0896	0.0106	0.0	0.0	0.0	0.0	0.0	0.0896	1.4884	8e-06	0.0	5.3e-05	0.302641	0.43111427	500.0	1.4e-05	
1461.0	0.8988	0.089	0.0122	0.0	0.0	0.0	0.0	0.0	0.089	1.4884	7e-06	0.0	5e-05	0.301472	0.43024918	500.0	1.3e-05	
1463.0	0.9064	0.082	0.0116	0.0	0.0	0.0	0.0	0.0	0.082	1.4884	7e-06	0.0	4.7e-05	0.300318	0.42938784	500.0	1.2e-05	
1465.0	0.9064	0.0802	0.0135	0.0	0.0	0.0	0.0	0.0	0.0802	1.4884	6e-06	0.0	4.5e-05	0.299172	0.42852274	500.0	1.2e-05	
1467.0	0.9059	0.0812	0.0129	0.0	0.0	0.0	0.0	0.0	0.0813	1.4884	6e-06	0.0	4.2e-05	0.29803	0.42764621	500.0	1.1e-05	
1469.0	0.9093	0.0755	0.0152	0.0	0.0	0.0	0.0	0.0	0.0755	1.4884	6e-06	0.0	3.9e-05	0.296885	0.42675248	500.0	1e-05	
1471.0	0.9061	0.0787	0.0152	0.0	0.0	0.0	0.0	0.0	0.0788	1.4884	5e-06	0.0	3.7e-05	0.295735	0.42583606	500.0	1e-05	
1473.0	0.9182	0.066	0.0159	0.0	0.0	0.0	0.0	0.0	0.066	1.4884	5e-06	0.0	3.5e-05	0.294574	0.42489543	500.0	9e-06	
1475.0	0.9176	0.0675	0.0149	0.0	0.0	0.0	0.0	0.0	0.0675	1.4884	5e-06	0.0	3.3e-05	0.2934	0.42392973	500.0	8e-06	
1477.0	0.9155	0.0688	0.0157	0.0	0.0	0.0	0.0	0.0	0.0688	1.4884	5e-06	0.0	3.1e-05	0.292213	0.42294142	500.0	8e-06	
1479.0	0.9196	0.0626	0.0178	0.0	0.0	0.0	0.0	0.0	0.0626	1.4884	4e-06	0.0	3e-05	0.291014	0.42193538	500.0	8e-06	
1481.0	0.9181	0.0642	0.0177	0.0	0.0	0.0	0.0	0.0	0.0642	1.4884	4e-06	0.0	2.9e-05	0.289803	0.4209196	500.0	7e-06	
1483.0	0.9224	0.0612	0.0163	0.0	0.0	0.0	0.0	0.0	0.0613	1.4884	4e-06	0.0	2.7e-05	0.288587	0.41990271	500.0	7e-06	
1485.0	0.9307	0.0515	0.0178	0.0	0.0	0.0	0.0	0.0	0.0515	1.4884	4e-06	0.0	2.6e-05	0.287367	0.41889533	500.0	6e-06	
1487.0	0.9194	0.0611	0.0194	0.0	0.0	0.0	0.0	0.0	0.0612	1.4884	4e-06	0.0	2.5e-05	0.286151	0.41790646	500.0	6e-06	
1489.0	0.9231	0.0565	0.0204	0.0	0.0	0.0	0.0	0.0	0.0565	1.4884	4e-06	0.0	2.4e-05	0.284946	0.41694328	500.0	6e-06	
1491.0	0.9278	0.0505	0.0217	0.0	0.0	0.0	0.0	0.0	0.0505	1.4884	3e-06	0.0	2.3e-05	0.283756	0.41601208	500.0	6e-06	
1493.0	0.9282	0.0527	0.0191	0.0	0.0	0.0	0.0	0.0	0.0527	1.4884	3e-06	0.0	2.2e-05	0.282584	0.41511581	500.0	5e-06	
1495.0	0.9305	0.048	0.0215	0.0	0.0	0.0	0.0	0.0	0.048	1.4884	3e-06	1e-06	2.1e-05	0.281432	0.41425495	500.0	5e-06	
1497.0	0.9322	0.0477	0.0201	0.0	0.0	0.0	0.0	0.0	0.0477	1.4884	3e-06	0.0	2e-05	0.280307	0.41342595	500.0	5e-06	
1499.0	0.9276	0.0486	0.0238	0.0	0.0	0.0	0.0	0.0	0.0486	1.4884	3e-06	0.0	1.9e-05	0.2792	0.41262678	500.0	5e-06	
1501.0	0.9288	0.0479	0.0234	0.0	0.0	0.0	0.0	0.0	0.0479	1.4884	3e-06	0.0	1.9e-05	0.278113	0.41185094	500.0	4e-06	
1503.0	0.9381	0.0382	0.0237	0.0	0.0	0.0	0.0	0.0	0.0382	1.4884	3e-06	0.0	1.8e-05	0.277044	0.41109174	500.0	4e-06	
1505.0	0.9343	0.041	0.0247	0.0	0.0	0.0	0.0	0.0	0.041	1.4884	3e-06	0.0	1.7e-05	0.275989	0.41034201	500.0	4e-06	
1507.0	0.9362	0.0404	0.0235	0.0	0.0	0.0	0.0	0.0	0.0404	1.4884	3e-06	0.0	1.7e-05	0.274944	0.40959437	500.0	4e-06	
1509.0	0.9362	0.0378	0.0261	0.0	0.0	0.0	0.0	0.0	0.0378	1.4884	2e-06	0.0	1.6e-05	0.273906	0.40884132	500.0	4e-06	
1511.0	0.9349	0.0372	0.0279	0.0	0.0	0.0	0.0	0.0	0.0372	1.4884	2e-06	0.0	1.6e-05	0.272868	0.40807721	500.0	4e-06	
1513.0	0.9317	0.0422	0.0261	0.0	0.0	0.0	0.0	0.0	0.0422	1.4884	2e-06	3e-06	1.5e-05	0.271828	0.4072964	500.0	4e-06	
1515.0	0.937	0.0398	0.0232	0.0	0.0	0.0	0.0	0.0	0.0398	1.4884	2e-06	3e-06	1.5e-05	0.270784	0.40649365	500.0	3e-06	
1517.0	0.9382	0.0377	0.0241	0.0	0.0	0.0	0.0	0.0	0.0377	1.4884	2e-06	0.0	1.5e-05	0.269738	0.40566606	500.0	3e-06	
1519.0	0.9404	0.0352	0.0244	0.0	0.0	0.0	0.0	0.0	0.0352	1.4884	2e-06	0.0	1.4e-05	0.268677	0.40481612	500.0	3e-06	
1521.0	0.9414	0.0323	0.0262	0.0	0.0	0.0	0.0	0.0	0.0323	1.4884	2e-06	0.0	1.4e-05	0.267606	0.40394458	500.0	3e-06	
1523.0	0.9378	0.0375	0.0247	0.0	0.0	0.0	0.0	0.0	0.0375	1.4884	2e-06	0.0	1.4e-05	0.266522	0.40305615	500.0	3e-06	
1525.0	0.9344	0.0373	0.0283	0.0	0.0	0.0	0.0	0.0	0.0373	1.4884	2e-06	2e-06	1.4e-05	0.26543	0.40215676	500.0	3e-06	
1527.0	0.9412	0.0334	0.0255	0.0	0.0	0.0	0.0	0.0	0.0334	1.4884	2e-06	0.0	1.4e-05	0.264338	0.40125292	500.0	3e-06	
1529.0	0.9341	0.0388	0.027	0.0	0.0	0.0	0.0	0.0	0.0388	1.4884	2e-06	3e-06	1.4e-05	0.263236	0.40035718	500.0	3e-06	
1531.0	0.9389	0.0364	0.0246	0.0	0.0	0.0	0.0	0.0	0.0364	1.4884	2e-06	1e-06	1.4e-05	0.262143	0.39947412	500.0	3e-06	
1533.0	0.9421	0.0316	0.0262	0.0	0.0	0.0	0.0	0.0	0.0316	1.4884	2e-06	0.0	1.4e-05	0.261057	0.39861352	500.0	3e-06	
1535.0	0.9343	0.037	0.0287	0.0	0.0	0.0	0.0	0.0	0.037	1.4884	2e-06	0.0	1.4e-05	0.259981	0.39778256	500.0	3e-06	
1537.0	0.9307	0.0408	0.0286	0.0	0.0	0.0	0.0	0.0	0.0408	1.4884	2e-06	1e-06	1.4e-05	0.258917	0.39698568	500.0	3e-06	
1539.0	0.9386	0.034	0.0274	0.0	0.0	0.0	0.0	0.0	0.034	1.4884	2e-06	0.0	1.4e-05	0.257874	0.39622287	500.0	3e-06	
1541.0	0.939	0.0377	0.0233	0.0	0.0	0.0	0.0	0.0	0.0377	1.4884	2e-06	0.0	1.4e-05	0.256848	0.39549612	500.0	3e-06	
1543.0	0.937	0.0362	0.0267	0.0	0.0	0.0	0.0	0.0	0.0363	1.4884	2e-06	1e-06	1.5e-05	0.255838	0.39480326	500.0	3e-06	
1545.0	0.9368	0.0358	0.0274	0.0	0.0	0.0	0.0	0.0	0.0358	1.4884	2e-06	0.0	1.5e-05	0.254851	0.3941383	500.0	3e-06	
1547.0	0.9297	0.0404	0.0299	0.0	0.0	0.0	0.0	0.0	0.0404	1.4884	2e-06	2e-06	1.5e-05	0.253875	0.39349934	500.0	3e-06	
