Sim 1

Light Normalized Radiosity: 91.95037%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 6.69974%
Light Transmittance: 1.34989%
Stokes Shift Absorptance (converted to heat): 0.18847%
Quantum Yield Absorptance (converted to heat): 0.30918%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 1.55765%
Fluorescent Absorptance (converted to fluorescent emission): 1.06007%
Reflectance by Fluorescent Emission: 0.9934%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 6.20209%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
1593.0	0.9283	0.0364	0.0353	0.0	0.0	0.0	0.0	0.0	0.0364	1.4883	3e-06	0.0	1.9e-05	0.183461	0.30007706	500.0	0.0	
1595.0	0.9271	0.0384	0.0345	0.0	0.0	0.0	0.0	0.0	0.0384	1.4883	3e-06	0.0	1.9e-05	0.182709	0.29926426	500.0	0.0	
1597.0	0.9251	0.0378	0.0371	0.0	0.0	0.0	0.0	0.0	0.0378	1.4883	3e-06	0.0	1.9e-05	0.181961	0.29845804	500.0	0.0	
1599.0	0.9269	0.0408	0.0323	0.0	0.0	0.0	0.0	0.0	0.0408	1.4883	3e-06	0.0	2e-05	0.181217	0.29765758	500.0	0.0	
1601.0	0.9197	0.0425	0.0378	0.0	0.0	0.0	0.0	0.0	0.0425	1.4883	3e-06	0.0	2e-05	0.180478	0.29686199	500.0	0.0	
1603.0	0.9251	0.0427	0.0322	0.0	0.0	0.0	0.0	0.0	0.0427	1.4883	3e-06	0.0	2e-05	0.179742	0.29607067	500.0	0.0	
1605.0	0.9254	0.0412	0.0334	0.0	0.0	0.0	0.0	0.0	0.0412	1.4883	3e-06	0.0	2.1e-05	0.179009	0.29528273	500.0	0.0	
1607.0	0.925	0.0425	0.0325	0.0	0.0	0.0	0.0	0.0	0.0425	1.4883	3e-06	0.0	2.1e-05	0.178279	0.29449741	500.0	0.0	
1609.0	0.9211	0.0429	0.0361	0.0	0.0	0.0	0.0	0.0	0.0429	1.4883	3e-06	0.0	2.2e-05	0.177551	0.29371405	500.0	0.0	
1611.0	0.9205	0.0445	0.035	0.0	0.0	0.0	0.0	0.0	0.0445	1.4883	3e-06	0.0	2.2e-05	0.176826	0.2929321	500.0	0.0	
1613.0	0.9181	0.0465	0.0354	0.0	0.0	0.0	0.0	0.0	0.0465	1.4883	3e-06	1e-06	2.3e-05	0.176101	0.29215122	500.0	0.0	
1615.0	0.9232	0.0464	0.0304	0.0	0.0	0.0	0.0	0.0	0.0464	1.4883	3e-06	0.0	2.3e-05	0.175384	0.29137084	500.0	0.0	
1617.0	0.9171	0.0501	0.0328	0.0	0.0	0.0	0.0	0.0	0.0501	1.4883	3e-06	0.0	2.4e-05	0.174666	0.29059142	500.0	0.0	
1619.0	0.9161	0.0501	0.0338	0.0	0.0	0.0	0.0	0.0	0.0501	1.4883	4e-06	0.0	2.4e-05	0.17395	0.28981291	500.0	0.0	
1621.0	0.9184	0.0472	0.0344	0.0	0.0	0.0	0.0	0.0	0.0472	1.4883	4e-06	0.0	2.5e-05	0.173234	0.28903593	500.0	0.0	
1623.0	0.9214	0.0484	0.0302	0.0	0.0	0.0	0.0	0.0	0.0484	1.4883	4e-06	0.0	2.5e-05	0.172524	0.28826069	500.0	0.0	
1625.0	0.9161	0.0511	0.0329	0.0	0.0	0.0	0.0	0.0	0.0511	1.4883	4e-06	0.0	2.6e-05	0.171816	0.28748815	500.0	0.0	
1627.0	0.9132	0.0547	0.0321	0.0	0.0	0.0	0.0	0.0	0.0547	1.4883	4e-06	0.0	2.7e-05	0.17111	0.28671913	500.0	0.0	
1629.0	0.9161	0.0549	0.029	0.0	0.0	0.0	0.0	0.0	0.0549	1.4883	4e-06	0.0	2.7e-05	0.170407	0.28595446	500.0	0.0	
1631.0	0.9125	0.0537	0.0338	0.0	0.0	0.0	0.0	0.0	0.0537	1.4883	4e-06	0.0	2.8e-05	0.169708	0.28519491	500.0	0.0	
1633.0	0.908	0.0572	0.0348	0.0	0.0	0.0	0.0	0.0	0.0572	1.4883	4e-06	0.0	2.9e-05	0.169011	0.2844414	500.0	0.0	
1635.0	0.9114	0.0565	0.0321	0.0	0.0	0.0	0.0	0.0	0.0565	1.4883	4e-06	0.0	3e-05	0.168318	0.2836943	500.0	0.0	
1637.0	0.9084	0.0598	0.0318	0.0	0.0	0.0	0.0	0.0	0.0598	1.4883	5e-06	0.0	3.2e-05	0.16763	0.28295408	500.0	0.0	
1639.0	0.9067	0.0644	0.0288	0.0	0.0	0.0	0.0	0.0	0.0644	1.4883	5e-06	0.0	3.3e-05	0.166944	0.28222111	500.0	0.0	
1641.0	0.9042	0.0706	0.0252	0.0	0.0	0.0	0.0	0.0	0.0706	1.4883	5e-06	0.0	3.6e-05	0.166263	0.28149529	500.0	1e-06	
1643.0	0.9055	0.0697	0.0248	0.0	0.0	0.0	0.0	0.0	0.0697	1.4883	6e-06	0.0	3.9e-05	0.165585	0.28077652	500.0	1e-06	
1645.0	0.8976	0.0773	0.0251	0.0	0.0	0.0	0.0	0.0	0.0773	1.4883	6e-06	0.0	4.1e-05	0.164912	0.28006451	500.0	1e-06	
1647.0	0.8917	0.0841	0.0241	0.0	0.0	0.0	0.0	0.0	0.0841	1.4883	7e-06	0.0	4.7e-05	0.164241	0.27935869	500.0	1e-06	
1649.0	0.8899	0.0874	0.0227	0.0	0.0	0.0	0.0	0.0	0.0874	1.4883	8e-06	0.0	5.3e-05	0.163575	0.27865863	500.0	1e-06	
1651.0	0.888	0.0896	0.0224	0.0	0.0	0.0	0.0	0.0	0.0896	1.4883	9e-06	0.0	5.9e-05	0.162912	0.27796373	500.0	1e-06	
1653.0	0.8734	0.1099	0.0167	0.0	0.0	0.0	0.0	0.0	0.1099	1.4883	1e-05	0.0	7e-05	0.162252	0.27727307	500.0	1e-06	
1655.0	0.8634	0.1203	0.0163	0.0	0.0	0.0	0.0	0.0	0.1203	1.4883	1.2e-05	0.0	8.1e-05	0.161594	0.27658616	500.0	1e-06	
1657.0	0.8546	0.1308	0.0146	0.0	0.0	0.0	0.0	0.0	0.1308	1.4883	1.4e-05	0.0	9.3e-05	0.16094	0.27590234	500.0	1e-06	
1659.0	0.8395	0.1477	0.0128	0.0	0.0	0.0	0.0	0.0	0.1477	1.4883	1.6e-05	0.0	0.000111	0.160289	0.27522054	500.0	2e-06	
1661.0	0.836	0.1556	0.0085	0.0	0.0	0.0	0.0	0.0	0.1556	1.4883	1.9e-05	0.0	0.000131	0.159639	0.27454048	500.0	2e-06	
1663.0	0.819	0.173	0.008	0.0	0.0	0.0	0.0	0.0	0.173	1.4883	2.2e-05	0.0	0.000151	0.158992	0.27386175	500.0	2e-06	
1665.0	0.809	0.185	0.0061	0.0	0.0	0.0	0.0	0.0	0.185	1.4883	2.7e-05	0.0	0.000179	0.158347	0.27318344	500.0	3e-06	
1667.0	0.8011	0.1932	0.0058	0.0	0.0	0.0	0.0	0.0	0.1932	1.4883	3.1e-05	0.0	0.00021	0.157704	0.2725056	500.0	3e-06	
1669.0	0.7811	0.2145	0.0044	0.0	0.0	0.0	0.0	0.0	0.2145	1.4883	3.6e-05	0.0	0.000241	0.157062	0.27182836	500.0	4e-06	
1671.0	0.7653	0.2312	0.0035	0.0	0.0	0.0	0.0	0.0	0.2312	1.4883	4.1e-05	0.0	0.000277	0.156423	0.27115155	500.0	4e-06	
1673.0	0.7549	0.2429	0.0022	0.0	0.0	0.0	0.0	0.0	0.2429	1.4883	4.7e-05	0.0	0.000315	0.155785	0.27047549	500.0	5e-06	
1675.0	0.7441	0.2542	0.0016	0.0	0.0	0.0	0.0	0.0	0.2542	1.4883	5.3e-05	0.0	0.000353	0.15515	0.26980076	500.0	5e-06	
1677.0	0.7318	0.2672	0.001	0.0	0.0	0.0	0.0	0.0	0.2672	1.4883	5.8e-05	0.0	0.000389	0.154517	0.26912805	500.0	6e-06	
1679.0	0.7286	0.2698	0.0016	0.0	0.0	0.0	0.0	0.0	0.2698	1.4883	6.4e-05	0.0	0.000423	0.153886	0.26845801	500.0	6e-06	
1681.0	0.7172	0.2817	0.0011	0.0	0.0	0.0	0.0	0.0	0.2817	1.4883	6.9e-05	0.0	0.000457	0.153258	0.26779126	500.0	7e-06	
1683.0	0.7095	0.2895	0.001	0.0	0.0	0.0	0.0	0.0	0.2895	1.4883	7.3e-05	0.0	0.000487	0.152633	0.26712885	500.0	7e-06	
1685.0	0.7009	0.2984	0.0008	0.0	0.0	0.0	0.0	0.0	0.2984	1.4883	7.7e-05	0.0	0.000508	0.152011	0.2664717	500.0	7e-06	
1687.0	0.7052	0.2941	0.0007	0.0	0.0	0.0	0.0	0.0	0.2941	1.4883	8e-05	0.0	0.00053	0.151393	0.26581993	500.0	8e-06	
1689.0	0.692	0.3076	0.0004	0.0	0.0	0.0	0.0	0.0	0.3076	1.4883	8.3e-05	0.0	0.000548	0.150778	0.2651744	500.0	8e-06	
1691.0	0.6918	0.3078	0.0004	0.0	0.0	0.0	0.0	0.0	0.3078	1.4883	8.4e-05	0.0	0.000555	0.150167	0.26453592	500.0	8e-06	
1693.0	0.6899	0.3101	0.0	0.0	0.0	0.0	0.0	0.0	0.3101	1.4883	8.5e-05	0.0	0.000562	0.149559	0.26390403	500.0	8e-06	
1695.0	0.6871	0.3123	0.0006	0.0	0.0	0.0	0.0	0.0	0.3123	1.4883	8.6e-05	0.0	0.000567	0.148955	0.26327896	500.0	8e-06	
1697.0	0.6871	0.3126	0.0003	0.0	0.0	0.0	0.0	0.0	0.3126	1.4883	8.6e-05	0.0	0.000564	0.148354	0.26266108	500.0	8e-06	
1699.0	0.6941	0.3047	0.0012	0.0	0.0	0.0	0.0	0.0	0.3047	1.4883	8.5e-05	0.0	0.000562	0.147757	0.26204962	500.0	8e-06	
1701.0	0.6849	0.3148	0.0003	0.0	0.0	0.0	0.0	0.0	0.3148	1.4883	8.5e-05	0.0	0.000559	0.147164	0.26144428	500.0	8e-06	
1703.0	0.692	0.3072	0.0008	0.0	0.0	0.0	0.0	0.0	0.3072	1.4883	8.4e-05	0.0	0.000553	0.146574	0.26084485	500.0	8e-06	
1705.0	0.6887	0.3105	0.0009	0.0	0.0	0.0	0.0	0.0	0.3105	1.4883	8.3e-05	0.0	0.000546	0.145987	0.26025058	500.0	8e-06	
1707.0	0.6898	0.3099	0.0003	0.0	0.0	0.0	0.0	0.0	0.3099	1.4883	8.2e-05	0.0	0.00054	0.145403	0.25966087	500.0	8e-06	
1709.0	0.6919	0.3079	0.0002	0.0	0.0	0.0	0.0	0.0	0.3079	1.4883	8.2e-05	0.0	0.000536	0.144822	0.25907498	500.0	8e-06	
1711.0	0.6904	0.3087	0.0009	0.0	0.0	0.0	0.0	0.0	0.3087	1.4883	8.1e-05	0.0	0.000532	0.144243	0.25849241	500.0	8e-06	
1713.0	0.6867	0.3126	0.0008	0.0	0.0	0.0	0.0	0.0	0.3126	1.4883	8.1e-05	0.0	0.000528	0.143667	0.25791254	500.0	8e-06	
1715.0	0.6897	0.3095	0.0008	0.0	0.0	0.0	0.0	0.0	0.3095	1.4883	8.1e-05	0.0	0.000527	0.143094	0.25733456	500.0	8e-06	
1717.0	0.6963	0.3034	0.0003	0.0	0.0	0.0	0.0	0.0	0.3034	1.4883	8.1e-05	0.0	0.000526	0.142523	0.2567581	500.0	8e-06	
1719.0	0.6952	0.3041	0.0007	0.0	0.0	0.0	0.0	0.0	0.3041	1.4883	8.1e-05	0.0	0.000525	0.141953	0.25618274	500.0	8e-06	
1721.0	0.6918	0.3073	0.0009	0.0	0.0	0.0	0.0	0.0	0.3073	1.4883	8.1e-05	0.0	0.000524	0.141387	0.25560815	500.0	8e-06	
1723.0	0.6874	0.3115	0.0011	0.0	0.0	0.0	0.0	0.0	0.3115	1.4883	8e-05	0.0	0.000522	0.140822	0.25503404	500.0	7e-06	
1725.0	0.6893	0.3098	0.0009	0.0	0.0	0.0	0.0	0.0	0.3098	1.4883	8e-05	0.0	0.000521	0.140259	0.25446026	500.0	7e-06	
1727.0	0.7005	0.2991	0.0004	0.0	0.0	0.0	0.0	0.0	0.2991	1.4883	8e-05	0.0	0.000516	0.139698	0.25388706	500.0	7e-06	
1729.0	0.6933	0.3057	0.0011	0.0	0.0	0.0	0.0	0.0	0.3057	1.4883	7.9e-05	0.0	0.000511	0.139139	0.25331444	500.0	7e-06	
1731.0	0.6926	0.3066	0.0008	0.0	0.0	0.0	0.0	0.0	0.3066	1.4883	7.8e-05	0.0	0.000505	0.138582	0.25274261	500.0	7e-06	
1733.0	0.6989	0.3002	0.001	0.0	0.0	0.0	0.0	0.0	0.3002	1.4883	7.7e-05	0.0	0.000497	0.138027	0.25217219	500.0	7e-06	
1735.0	0.7027	0.2966	0.0007	0.0	0.0	0.0	0.0	0.0	0.2966	1.4883	7.6e-05	0.0	0.000487	0.137474	0.25160363	500.0	7e-06	
1737.0	0.6999	0.2988	0.0012	0.0	0.0	0.0	0.0	0.0	0.2988	1.4883	7.4e-05	0.0	0.000477	0.136924	0.25103738	500.0	7e-06	
1739.0	0.6992	0.2996	0.0012	0.0	0.0	0.0	0.0	0.0	0.2996	1.4883	7.2e-05	0.0	0.000466	0.136376	0.2504742	500.0	7e-06	
1741.0	0.7071	0.2916	0.0012	0.0	0.0	0.0	0.0	0.0	0.2916	1.4883	7.1e-05	0.0	0.000454	0.13583	0.24991472	500.0	6e-06	
1743.0	0.7152	0.284	0.0008	0.0	0.0	0.0	0.0	0.0	0.284	1.4883	6.9e-05	0.0	0.000443	0.135287	0.24935953	500.0	6e-06	
1745.0	0.7126	0.2866	0.0008	0.0	0.0	0.0	0.0	0.0	0.2866	1.4883	6.7e-05	0.0	0.000431	0.134746	0.2488092	500.0	6e-06	
1747.0	0.7061	0.2922	0.0017	0.0	0.0	0.0	0.0	0.0	0.2922	1.4883	6.5e-05	0.0	0.000419	0.134209	0.24826424	500.0	6e-06	
1749.0	0.717	0.2812	0.0017	0.0	0.0	0.0	0.0	0.0	0.2812	1.4883	6.4e-05	0.0	0.000408	0.133674	0.24772506	500.0	6e-06	
1751.0	0.7191	0.2793	0.0016	0.0	0.0	0.0	0.0	0.0	0.2793	1.4883	6.2e-05	0.0	0.000396	0.133142	0.24719191	500.0	6e-06	
1753.0	0.726	0.2723	0.0017	0.0	0.0	0.0	0.0	0.0	0.2723	1.4883	6e-05	0.0	0.000384	0.132612	0.24666496	500.0	5e-06	
1755.0	0.7246	0.2733	0.0021	0.0	0.0	0.0	0.0	0.0	0.2733	1.4883	5.8e-05	0.0	0.000373	0.132086	0.24614422	500.0	5e-06	
1757.0	0.7242	0.2734	0.0024	0.0	0.0	0.0	0.0	0.0	0.2734	1.488296	5.7e-05	0.0	0.000361	0.131564	0.24562859	500.0	5e-06	
1759.0	0.7326	0.2637	0.0037	0.0	0.0	0.0	0.0	0.0	0.2637	1.488277	5.5e-05	0.0	0.000348	0.131047	0.24511474	500.0	5e-06	
1761.0	0.7391	0.2579	0.0031	0.0	0.0	0.0	0.0	0.0	0.2579	1.488258	5.3e-05	0.0	0.000335	0.130534	0.24460643	500.0	5e-06	
1763.0	0.7365	0.2593	0.0042	0.0	0.0	0.0	0.0	0.0	0.2593	1.488239	5.1e-05	0.0	0.000322	0.130023	0.24410347	500.0	5e-06	
1765.0	0.7392	0.2569	0.0038	0.0	0.0	0.0	0.0	0.0	0.2569	1.488226	4.9e-05	0.0	0.000309	0.129513	0.24360683	500.0	4e-06	
1767.0	0.7427	0.2534	0.0039	0.0	0.0	0.0	0.0	0.0	0.2534	1.488213	4.7e-05	0.0	0.000296	0.129006	0.24311439	500.0	4e-06	
1769.0	0.759	0.2365	0.0044	0.0	0.0	0.0	0.0	0.0	0.2365	1.4882	4.5e-05	0.0	0.000282	0.128502	0.24262559	500.0	4e-06	
1771.0	0.7533	0.2416	0.0051	0.0	0.0	0.0	0.0	0.0	0.2416	1.4882	4.3e-05	0.0	0.00027	0.127998	0.24214334	500.0	4e-06	
1773.0	0.7599	0.234	0.0061	0.0	0.0	0.0	0.0	0.0	0.234	1.4882	4.1e-05	0.0	0.000258	0.127496	0.24166366	500.0	4e-06	
1775.0	0.7668	0.2264	0.0067	0.0	0.0	0.0	0.0	0.0	0.2264	1.4882	3.9e-05	0.0	0.000246	0.126996	0.241186	500.0	4e-06	
1777.0	0.7704	0.2237	0.0059	0.0	0.0	0.0	0.0	0.0	0.2237	1.4882	3.8e-05	0.0	0.000238	0.126497	0.24070961	500.0	3e-06	
1779.0	0.7656	0.228	0.0064	0.0	0.0	0.0	0.0	0.0	0.228	1.4882	3.6e-05	0.0	0.000229	0.126001	0.2402343	500.0	3e-06	
1781.0	0.7713	0.2234	0.0054	0.0	0.0	0.0	0.0	0.0	0.2234	1.4882	3.5e-05	0.0	0.000221	0.125507	0.23975975	500.0	3e-06	
1783.0	0.7705	0.221	0.0086	0.0	0.0	0.0	0.0	0.0	0.221	1.4882	3.4e-05	0.0	0.000216	0.125014	0.23928538	500.0	3e-06	
1785.0	0.769	0.2236	0.0074	0.0	0.0	0.0	0.0	0.0	0.2236	1.4882	3.4e-05	0.0	0.000212	0.124523	0.23881125	500.0	3e-06	
1787.0	0.7844	0.2078	0.0078	0.0	0.0	0.0	0.0	0.0	0.2078	1.4882	3.3e-05	0.0	0.000208	0.124034	0.2383374	500.0	3e-06	
1789.0	0.7777	0.2132	0.0091	0.0	0.0	0.0	0.0	0.0	0.2132	1.4882	3.3e-05	0.0	0.000205	0.123546	0.2378637	500.0	3e-06	
1791.0	0.7813	0.2115	0.0072	0.0	0.0	0.0	0.0	0.0	0.2115	1.4882	3.3e-05	0.0	0.000204	0.12306	0.23739043	500.0	3e-06	
1793.0	0.784	0.2066	0.0094	0.0	0.0	0.0	0.0	0.0	0.2066	1.4882	3.2e-05	0.0	0.000202	0.122576	0.23691793	500.0	3e-06	
1795.0	0.7826	0.2104	0.007	0.0	0.0	0.0	0.0	0.0	0.2104	1.4882	3.2e-05	0.0	0.000201	0.122094	0.23644655	500.0	3e-06	
1797.0	0.7848	0.2069	0.0083	0.0	0.0	0.0	0.0	0.0	0.2069	1.4882	3.2e-05	0.0	0.0002	0.121613	0.23597676	500.0	3e-06	
1799.0	0.7868	0.2046	0.0086	0.0	0.0	0.0	0.0	0.0	0.2046	1.4882	3.2e-05	0.0	0.000199	0.121134	0.2355091	500.0	3e-06	
1801.0	0.7825	0.2091	0.0084	0.0	0.0	0.0	0.0	0.0	0.2091	1.4882	3.2e-05	0.0	0.000198	0.120658	0.23504413	500.0	3e-06	
1803.0	0.7823	0.2092	0.0085	0.0	0.0	0.0	0.0	0.0	0.2092	1.4882	3.2e-05	0.0	0.000197	0.120183	0.23458242	500.0	3e-06	
1805.0	0.7735	0.2166	0.0099	0.0	0.0	0.0	0.0	0.0	0.2166	1.4882	3.2e-05	0.0	0.000196	0.119711	0.2341245	500.0	3e-06	
1807.0	0.7858	0.2047	0.0095	0.0	0.0	0.0	0.0	0.0	0.2047	1.4882	3.1e-05	0.0	0.000194	0.11924	0.23367092	500.0	3e-06	
1809.0	0.7877	0.2039	0.0084	0.0	0.0	0.0	0.0	0.0	0.2039	1.4882	3.1e-05	0.0	0.000192	0.118773	0.23322214	500.0	3e-06	
1811.0	0.7847	0.2057	0.0096	0.0	0.0	0.0	0.0	0.0	0.2057	1.4882	3.1e-05	0.0	0.000191	0.118308	0.23277847	500.0	3e-06	
1813.0	0.7851	0.2038	0.0111	0.0	0.0	0.0	0.0	0.0	0.2038	1.4882	3.1e-05	0.0	0.000189	0.117845	0.23234019	500.0	3e-06	
1815.0	0.7879	0.2009	0.0112	0.0	0.0	0.0	0.0	0.0	0.2009	1.4882	3e-05	0.0	0.000187	0.117384	0.23190749	500.0	3e-06	
1817.0	0.7858	0.2039	0.0103	0.0	0.0	0.0	0.0	0.0	0.2039	1.4882	3e-05	0.0	0.000184	0.116927	0.2314804	500.0	3e-06	
1819.0	0.7897	0.1977	0.0126	0.0	0.0	0.0	0.0	0.0	0.1977	1.4882	3e-05	0.0	0.000182	0.116472	0.23105892	500.0	3e-06	
1821.0	0.7878	0.2021	0.0101	0.0	0.0	0.0	0.0	0.0	0.2021	1.4882	2.9e-05	0.0	0.00018	0.116019	0.23064295	500.0	3e-06	
1823.0	0.7821	0.2059	0.012	0.0	0.0	0.0	0.0	0.0	0.2059	1.4882	2.9e-05	0.0	0.000178	0.115569	0.23023225	500.0	3e-06	
1825.0	0.788	0.1984	0.0137	0.0	0.0	0.0	0.0	0.0	0.1984	1.4882	2.9e-05	0.0	0.000175	0.115121	0.22982652	500.0	3e-06	
1827.0	0.7938	0.1936	0.0126	0.0	0.0	0.0	0.0	0.0	0.1936	1.4882	2.8e-05	0.0	0.000171	0.114676	0.22942552	500.0	3e-06	
1829.0	0.7906	0.196	0.0135	0.0	0.0	0.0	0.0	0.0	0.196	1.4882	2.7e-05	0.0	0.000168	0.114233	0.22902873	500.0	3e-06	
1831.0	0.8005	0.1867	0.0128	0.0	0.0	0.0	0.0	0.0	0.1867	1.4882	2.7e-05	0.0	0.000164	0.113793	0.22863571	500.0	2e-06	
1833.0	0.7974	0.19	0.0126	0.0	0.0	0.0	0.0	0.0	0.19	1.4882	2.6e-05	0.0	0.00016	0.113354	0.22824605	500.0	2e-06	
1835.0	0.793	0.1935	0.0136	0.0	0.0	0.0	0.0	0.0	0.1935	1.4882	2.6e-05	0.0	0.000156	0.112918	0.22785921	500.0	2e-06	
1837.0	0.7971	0.1886	0.0143	0.0	0.0	0.0	0.0	0.0	0.1886	1.4882	2.5e-05	0.0	0.000152	0.112484	0.22747472	500.0	2e-06	
1839.0	0.8029	0.1825	0.0146	0.0	0.0	0.0	0.0	0.0	0.1825	1.4882	2.4e-05	0.0	0.000148	0.112051	0.22709217	500.0	2e-06	
1841.0	0.8026	0.1814	0.016	0.0	0.0	0.0	0.0	0.0	0.1814	1.4882	2.4e-05	0.0	0.000143	0.111621	0.22671109	500.0	2e-06	
1843.0	0.8059	0.1798	0.0143	0.0	0.0	0.0	0.0	0.0	0.1798	1.4882	2.3e-05	0.0	0.000139	0.111192	0.22633112	500.0	2e-06	
1845.0	0.807	0.1763	0.0166	0.0	0.0	0.0	0.0	0.0	0.1763	1.4882	2.2e-05	0.0	0.000135	0.110765	0.22595185	500.0	2e-06	
1847.0	0.8056	0.1766	0.0178	0.0	0.0	0.0	0.0	0.0	0.1766	1.4882	2.2e-05	0.0	0.000132	0.11034	0.22557307	500.0	2e-06	
1849.0	0.8147	0.1679	0.0174	0.0	0.0	0.0	0.0	0.0	0.1679	1.4882	2.1e-05	0.0	0.000128	0.109916	0.22519465	500.0	2e-06	
1851.0	0.8162	0.1652	0.0187	0.0	0.0	0.0	0.0	0.0	0.1652	1.4882	2.1e-05	0.0	0.000126	0.109494	0.2248164	500.0	2e-06	
1853.0	0.8108	0.1688	0.0204	0.0	0.0	0.0	0.0	0.0	0.1688	1.4882	2e-05	0.0	0.000123	0.109073	0.22443835	500.0	2e-06	
1855.0	0.8102	0.1675	0.0223	0.0	0.0	0.0	0.0	0.0	0.1675	1.4882	2e-05	0.0	0.000121	0.108654	0.22406067	500.0	2e-06	
1857.0	0.8172	0.1606	0.0222	0.0	0.0	0.0	0.0	0.0	0.1606	1.4882	2e-05	0.0	0.00012	0.108236	0.22368346	500.0	2e-06	
1859.0	0.8132	0.1662	0.0206	0.0	0.0	0.0	0.0	0.0	0.1662	1.4882	2e-05	0.0	0.000118	0.10782	0.22330702	500.0	2e-06	
1861.0	0.8086	0.1686	0.0229	0.0	0.0	0.0	0.0	0.0	0.1686	1.4882	1.9e-05	0.0	0.000117	0.107406	0.22293172	500.0	2e-06	
1863.0	0.8182	0.1615	0.0203	0.0	0.0	0.0	0.0	0.0	0.1615	1.4882	1.9e-05	0.0	0.000116	0.106993	0.22255786	500.0	2e-06	
1865.0	0.8136	0.1643	0.0221	0.0	0.0	0.0	0.0	0.0	0.1643	1.4882	1.9e-05	0.0	0.000117	0.106581	0.22218589	500.0	2e-06	
1867.0	0.818	0.1621	0.0199	0.0	0.0	0.0	0.0	0.0	0.1621	1.4882	2e-05	0.0	0.000117	0.106172	0.22181638	500.0	2e-06	
1869.0	0.8189	0.1608	0.0204	0.0	0.0	0.0	0.0	0.0	0.1608	1.4882	2e-05	0.0	0.000118	0.105764	0.22144974	500.0	2e-06	
1871.0	0.8169	0.161	0.0221	0.0	0.0	0.0	0.0	0.0	0.161	1.4882	2e-05	0.0	0.00012	0.105358	0.2210864	500.0	2e-06	
1873.0	0.8128	0.1655	0.0217	0.0	0.0	0.0	0.0	0.0	0.1655	1.4882	2e-05	0.0	0.000122	0.104954	0.22072696	500.0	2e-06	
1875.0	0.8117	0.169	0.0192	0.0	0.0	0.0	0.0	0.0	0.169	1.4882	2.1e-05	0.0	0.000124	0.104551	0.22037178	500.0	2e-06	
1877.0	0.8061	0.1736	0.0203	0.0	0.0	0.0	0.0	0.0	0.1736	1.4882	2.1e-05	0.0	0.000127	0.104151	0.22002117	500.0	2e-06	
1879.0	0.8064	0.1742	0.0193	0.0	0.0	0.0	0.0	0.0	0.1742	1.4882	2.2e-05	0.0	0.00013	0.103753	0.21967547	500.0	2e-06	
1881.0	0.8036	0.1765	0.0199	0.0	0.0	0.0	0.0	0.0	0.1765	1.4882	2.2e-05	0.0	0.000134	0.103357	0.21933489	500.0	2e-06	
1883.0	0.8025	0.1811	0.0163	0.0	0.0	0.0	0.0	0.0	0.1811	1.4882	2.3e-05	0.0	0.000138	0.102963	0.21899941	500.0	2e-06	
1885.0	0.7899	0.1916	0.0185	0.0	0.0	0.0	0.0	0.0	0.1916	1.4882	2.4e-05	0.0	0.000143	0.102571	0.21866923	500.0	2e-06	
1887.0	0.7914	0.1917	0.0168	0.0	0.0	0.0	0.0	0.0	0.1917	1.4882	2.5e-05	0.0	0.000147	0.102182	0.21834428	500.0	2e-06	
1889.0	0.795	0.1879	0.0171	0.0	0.0	0.0	0.0	0.0	0.1879	1.4882	2.6e-05	0.0	0.000154	0.101794	0.21802426	500.0	2e-06	
1891.0	0.7859	0.1996	0.0145	0.0	0.0	0.0	0.0	0.0	0.1996	1.4882	2.7e-05	0.0	0.00016	0.101409	0.21770919	500.0	3e-06	
1893.0	0.7782	0.2046	0.0172	0.0	0.0	0.0	0.0	0.0	0.2046	1.4882	2.8e-05	0.0	0.000166	0.101025	0.21739879	500.0	3e-06	
1895.0	0.7742	0.2119	0.0138	0.0	0.0	0.0	0.0	0.0	0.2119	1.4882	2.9e-05	0.0	0.000173	0.100644	0.2170927	500.0	3e-06	
1897.0	0.7767	0.2086	0.0146	0.0	0.0	0.0	0.0	0.0	0.2086	1.4882	3e-05	0.0	0.00018	0.100264	0.2167906	500.0	3e-06	
1899.0	0.7715	0.2142	0.0143	0.0	0.0	0.0	0.0	0.0	0.2142	1.4882	3.2e-05	0.0	0.000186	0.099887	0.21649213	500.0	3e-06	
1901.0	0.7666	0.2202	0.0132	0.0	0.0	0.0	0.0	0.0	0.2202	1.4882	3.3e-05	0.0	0.000192	0.099511	0.21619702	500.0	3e-06	
