Sim 3

Light Normalized Radiosity: 91.84976%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 7.14228%
Light Transmittance: 1.00796%
Stokes Shift Absorptance (converted to heat): 0.80895%
Quantum Yield Absorptance (converted to heat): 1.20085%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 5.99789%
Fluorescent Absorptance (converted to fluorescent emission): 3.98855%
Reflectance by Fluorescent Emission: 3.89554%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 5.13302%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
1275.0	0.9743	0.0	0.0257	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.585815	0.59369551	500.0	0.0	
1277.0	0.9723	0.0	0.0277	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.583724	0.59290178	500.0	0.0	
1279.0	0.9738	0.0	0.0262	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.581709	0.59207445	500.0	0.0	
1281.0	0.9751	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.579727	0.59119598	500.0	0.0	
1283.0	0.9757	0.0	0.0243	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.577735	0.59025387	500.0	0.0	
1285.0	0.9744	0.0	0.0256	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.57569	0.58924232	500.0	0.0	
1287.0	0.9724	0.0	0.0276	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.573553	0.58816409	500.0	0.0	
1289.0	0.9744	0.0	0.0256	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.571301	0.58703191	500.0	0.0	
1291.0	0.9719	0.0	0.0281	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.568926	0.58586842	500.0	0.0	
1293.0	0.974	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.566443	0.58470343	500.0	0.0	
1295.0	0.9722	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.563892	0.58356835	500.0	0.0	
1297.0	0.9754	0.0	0.0246	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.561325	0.58248937	500.0	0.0	
1299.0	0.9737	0.0	0.0263	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.558798	0.58148196	500.0	0.0	
1301.0	0.9747	0.0	0.0253	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.556357	0.58054873	500.0	0.0	
1303.0	0.9732	0.0	0.0268	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.554034	0.579681	500.0	0.0	
1305.0	0.9748	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.551839	0.57886236	500.0	0.0	
1307.0	0.9735	0.0	0.0265	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.549767	0.57807237	500.0	0.0	
1309.0	0.9745	0.0	0.0255	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.547799	0.57728937	500.0	0.0	
1311.0	0.973	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.545911	0.57649233	500.0	0.0	
1313.0	0.9723	0.0	0.0277	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.544069	0.5756624	500.0	0.0	
1315.0	0.9759	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.542237	0.57478388	500.0	0.0	
1317.0	0.975	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.540379	0.57384566	500.0	0.0	
1319.0	0.9738	0.0	0.0262	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.538464	0.57284277	500.0	0.0	
1321.0	0.9719	0.0	0.0281	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.536462	0.57177802	500.0	0.0	
1323.0	0.9733	0.0	0.0267	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.534357	0.5706629	500.0	0.0	
1325.0	0.9735	0.0001	0.0264	0.0	0.0	0.0	0.0	0.0	0.0001	1.488599	0.0	0.0	0.0	0.532151	0.56951729	500.0	0.0	
1327.0	0.972	0.0004	0.0276	0.0	0.0	0.0	0.0	0.0	0.0004	1.488597	0.0	0.0	0.0	0.529861	0.56836707	500.0	0.0	
1329.0	0.9726	0.0004	0.027	0.0	0.0	0.0	0.0	0.0	0.0004	1.488594	0.0	0.0	0.0	0.527516	0.56723975	500.0	0.0	
1331.0	0.9731	0.001	0.026	0.0	0.0	0.0	0.0	0.0	0.001	1.488592	0.0	0.0	0.0	0.525159	0.56615914	500.0	0.0	
1333.0	0.9688	0.004	0.0272	0.0	0.0	0.0	0.0	0.0	0.004	1.488581	0.0	0.0	1e-06	0.52285	0.56514165	500.0	0.0	
1335.0	0.9688	0.0042	0.0269	0.0	0.0	0.0	0.0	0.0	0.0042	1.488563	0.0	0.0	2e-06	0.520622	0.56419311	500.0	1e-06	
1337.0	0.965	0.0091	0.0259	0.0	0.0	0.0	0.0	0.0	0.0091	1.488545	0.0	0.0	2e-06	0.51849	0.5633091	500.0	1e-06	
1339.0	0.9646	0.0147	0.0207	0.0	0.0	0.0	0.0	0.0	0.0147	1.488527	1e-06	0.0	3e-06	0.516462	0.56247657	500.0	4e-06	
1341.0	0.9565	0.0227	0.0208	0.0	0.0	0.0	0.0	0.0	0.0227	1.488519	1e-06	0.0	5e-06	0.514526	0.56167983	500.0	6e-06	
1343.0	0.9427	0.042	0.0153	0.0	0.0	0.0	0.0	0.0	0.042	1.488513	1e-06	8e-06	7e-06	0.512671	0.56090273	500.0	8e-06	
1345.0	0.9439	0.0357	0.0204	0.0	0.0	0.0	0.0	0.0	0.0357	1.488507	2e-06	0.0	9e-06	0.510906	0.56012099	500.0	1e-05	
1347.0	0.9427	0.0427	0.0146	0.0	0.0	0.0	0.0	0.0	0.0427	1.4885	2e-06	0.0	1.1e-05	0.509182	0.55932325	500.0	1.3e-05	
1349.0	0.9378	0.0508	0.0114	0.0	0.0	0.0	0.0	0.0	0.0508	1.4885	2e-06	2e-06	1.4e-05	0.507464	0.55849087	500.0	1.6e-05	
1351.0	0.9306	0.0572	0.0122	0.0	0.0	0.0	0.0	0.0	0.0572	1.4885	3e-06	0.0	1.7e-05	0.505745	0.55761046	500.0	1.9e-05	
1353.0	0.9265	0.0645	0.0089	0.0	0.0	0.0	0.0	0.0	0.0645	1.4885	3e-06	1e-06	2e-05	0.503982	0.55667767	500.0	2.2e-05	
1355.0	0.9249	0.0683	0.0068	0.0	0.0	0.0	0.0	0.0	0.0683	1.4885	4e-06	0.0	2.3e-05	0.502165	0.5556863	500.0	2.6e-05	
1357.0	0.9107	0.0818	0.0075	0.0	0.0	0.0	0.0	0.0	0.0818	1.4885	4e-06	0.0	2.6e-05	0.500265	0.55464333	500.0	3e-05	
1359.0	0.9158	0.0782	0.0061	0.0	0.0	0.0	0.0	0.0	0.0782	1.4885	5e-06	0.0	3e-05	0.498277	0.55355989	500.0	3.4e-05	
1361.0	0.905	0.0901	0.0049	0.0	0.0	0.0	0.0	0.0	0.0901	1.4885	6e-06	0.0	3.3e-05	0.496207	0.55245395	500.0	3.7e-05	
1363.0	0.9036	0.092	0.0044	0.0	0.0	0.0	0.0	0.0	0.092	1.4885	6e-06	0.0	3.7e-05	0.494073	0.55134857	500.0	4.1e-05	
1365.0	0.8992	0.0953	0.0055	0.0	0.0	0.0	0.0	0.0	0.0953	1.4885	7e-06	0.0	3.9e-05	0.491901	0.55026818	500.0	4.4e-05	
1367.0	0.8978	0.0986	0.0036	0.0	0.0	0.0	0.0	0.0	0.0987	1.4885	7e-06	0.0	4.2e-05	0.489727	0.54923183	500.0	4.6e-05	
1369.0	0.8936	0.1037	0.0027	0.0	0.0	0.0	0.0	0.0	0.1038	1.4885	7e-06	0.0	4.4e-05	0.487583	0.54825402	500.0	4.9e-05	
1371.0	0.8952	0.1006	0.0042	0.0	0.0	0.0	0.0	0.0	0.1006	1.4885	8e-06	0.0	4.7e-05	0.4855	0.54733982	500.0	5.1e-05	
1373.0	0.8876	0.1093	0.0031	0.0	0.0	0.0	0.0	0.0	0.1093	1.4885	8e-06	0.0	4.9e-05	0.483497	0.54648715	500.0	5.3e-05	
1375.0	0.8922	0.1053	0.0025	0.0	0.0	0.0	0.0	0.0	0.1053	1.4885	8e-06	0.0	5e-05	0.481584	0.54568596	500.0	5.4e-05	
1377.0	0.8874	0.1094	0.0032	0.0	0.0	0.0	0.0	0.0	0.1094	1.4885	9e-06	0.0	5.2e-05	0.479759	0.54492284	500.0	5.6e-05	
1379.0	0.8853	0.1118	0.0029	0.0	0.0	0.0	0.0	0.0	0.1118	1.4885	9e-06	0.0	5.3e-05	0.478015	0.54418147	500.0	5.7e-05	
1381.0	0.8809	0.116	0.0031	0.0	0.0	0.0	0.0	0.0	0.1161	1.4885	9e-06	0.0	5.4e-05	0.476338	0.54344525	500.0	5.8e-05	
1383.0	0.8818	0.1153	0.0029	0.0	0.0	0.0	0.0	0.0	0.1153	1.4885	9e-06	0.0	5.5e-05	0.474706	0.54269716	500.0	5.8e-05	
1385.0	0.8902	0.1074	0.0024	0.0	0.0	0.0	0.0	0.0	0.1074	1.4885	9e-06	0.0	5.5e-05	0.4731	0.54192175	500.0	5.9e-05	
1387.0	0.881	0.1154	0.0037	0.0	0.0	0.0	0.0	0.0	0.1154	1.4885	9e-06	0.0	5.6e-05	0.471495	0.54110643	500.0	5.9e-05	
1389.0	0.889	0.1079	0.0031	0.0	0.0	0.0	0.0	0.0	0.1079	1.4885	9e-06	0.0	5.5e-05	0.46987	0.54024219	500.0	5.9e-05	
1391.0	0.8825	0.1146	0.0029	0.0	0.0	0.0	0.0	0.0	0.1146	1.4885	9e-06	0.0	5.5e-05	0.468203	0.53932347	500.0	5.9e-05	
1393.0	0.8796	0.1166	0.0037	0.0	0.0	0.0	0.0	0.0	0.1166	1.4885	9e-06	0.0	5.5e-05	0.466477	0.53835072	500.0	5.8e-05	
1395.0	0.8841	0.1136	0.0022	0.0	0.0	0.0	0.0	0.0	0.1137	1.4885	9e-06	0.0	5.5e-05	0.464682	0.53733048	500.0	5.8e-05	
1397.0	0.8848	0.113	0.0022	0.0	0.0	0.0	0.0	0.0	0.113	1.4885	9e-06	0.0	5.5e-05	0.462815	0.5362755	500.0	5.8e-05	
1399.0	0.885	0.1123	0.0027	0.0	0.0	0.0	0.0	0.0	0.1123	1.4885	9e-06	0.0	5.5e-05	0.460885	0.53520399	500.0	5.7e-05	
1401.0	0.884	0.1135	0.0025	0.0	0.0	0.0	0.0	0.0	0.1136	1.4885	9e-06	0.0	5.5e-05	0.458906	0.53413767	500.0	5.7e-05	
1403.0	0.8844	0.1132	0.0024	0.0	0.0	0.0	0.0	0.0	0.1132	1.4885	9e-06	0.0	5.5e-05	0.456903	0.53309781	500.0	5.7e-05	
1405.0	0.8868	0.1097	0.0035	0.0	0.0	0.0	0.0	0.0	0.1097	1.4885	1e-05	0.0	5.6e-05	0.454903	0.53210322	500.0	5.7e-05	
1407.0	0.879	0.1177	0.0034	0.0	0.0	0.0	0.0	0.0	0.1177	1.4885	1e-05	0.0	5.6e-05	0.452932	0.53116748	500.0	5.7e-05	
1409.0	0.8846	0.1124	0.003	0.0	0.0	0.0	0.0	0.0	0.1124	1.4885	1e-05	0.0	5.6e-05	0.451014	0.53029656	500.0	5.7e-05	
1411.0	0.8758	0.121	0.0033	0.0	0.0	0.0	0.0	0.0	0.121	1.4885	1e-05	0.0	5.7e-05	0.449163	0.52948986	500.0	5.7e-05	
1413.0	0.8799	0.117	0.0031	0.0	0.0	0.0	0.0	0.0	0.117	1.4885	1e-05	0.0	5.8e-05	0.447388	0.52874018	500.0	5.8e-05	
1415.0	0.8765	0.1191	0.0044	0.0	0.0	0.0	0.0	0.0	0.1191	1.4885	1e-05	0.0	5.8e-05	0.445688	0.52803601	500.0	5.8e-05	
1417.0	0.8786	0.1189	0.0025	0.0	0.0	0.0	0.0	0.0	0.1189	1.4885	1e-05	0.0	5.9e-05	0.444058	0.52736315	500.0	5.9e-05	
1419.0	0.8782	0.1186	0.0032	0.0	0.0	0.0	0.0	0.0	0.1187	1.4885	1e-05	0.0	6e-05	0.442487	0.52670515	500.0	5.9e-05	
1421.0	0.8747	0.1215	0.0037	0.0	0.0	0.0	0.0	0.0	0.1215	1.4885	1.1e-05	0.0	6e-05	0.44096	0.52604567	500.0	6e-05	
1423.0	0.8813	0.1161	0.0026	0.0	0.0	0.0	0.0	0.0	0.1162	1.4885	1.1e-05	0.0	6.1e-05	0.439461	0.52536912	500.0	6e-05	
1425.0	0.8724	0.1244	0.0032	0.0	0.0	0.0	0.0	0.0	0.1244	1.4885	1.1e-05	0.0	6.2e-05	0.437972	0.52466128	500.0	6.1e-05	
1427.0	0.8735	0.1235	0.003	0.0	0.0	0.0	0.0	0.0	0.1236	1.488499	1.1e-05	0.0	6.2e-05	0.436474	0.52391176	500.0	6.1e-05	
1429.0	0.8759	0.1211	0.003	0.0	0.0	0.0	0.0	0.0	0.1212	1.488494	1.1e-05	0.0	6.3e-05	0.434958	0.5231137	500.0	6.1e-05	
1431.0	0.8751	0.1219	0.003	0.0	0.0	0.0	0.0	0.0	0.1219	1.488488	1.1e-05	0.0	6.3e-05	0.433399	0.52226109	500.0	6.1e-05	
1433.0	0.8791	0.1177	0.0032	0.0	0.0	0.0	0.0	0.0	0.1177	1.488483	1.1e-05	0.0	6.3e-05	0.431788	0.52135503	500.0	6.2e-05	
1435.0	0.8714	0.1264	0.0022	0.0	0.0	0.0	0.0	0.0	0.1264	1.488476	1.1e-05	0.0	6.3e-05	0.430121	0.52040376	500.0	6.1e-05	
1437.0	0.8741	0.1232	0.0027	0.0	0.0	0.0	0.0	0.0	0.1232	1.488458	1.1e-05	0.0	6.3e-05	0.428416	0.51942506	500.0	6e-05	
1439.0	0.8797	0.1177	0.0026	0.0	0.0	0.0	0.0	0.0	0.1177	1.488441	1.1e-05	0.0	6.2e-05	0.426662	0.51842853	500.0	5.9e-05	
1441.0	0.877	0.1193	0.0037	0.0	0.0	0.0	0.0	0.0	0.1193	1.488423	1.1e-05	0.0	6.1e-05	0.424871	0.51743414	500.0	5.8e-05	
1443.0	0.8802	0.1175	0.0023	0.0	0.0	0.0	0.0	0.0	0.1175	1.488406	1.1e-05	0.0	6e-05	0.423062	0.51646112	500.0	5.7e-05	
1445.0	0.8801	0.1173	0.0026	0.0	0.0	0.0	0.0	0.0	0.1173	1.488405	1e-05	0.0	5.8e-05	0.421233	0.51551931	500.0	5.5e-05	
1447.0	0.8884	0.1095	0.0021	0.0	0.0	0.0	0.0	0.0	0.1095	1.488403	1e-05	0.0	5.6e-05	0.419431	0.51463052	500.0	5.3e-05	
1449.0	0.8845	0.1124	0.0031	0.0	0.0	0.0	0.0	0.0	0.1124	1.488402	1e-05	0.0	5.4e-05	0.417672	0.51380229	500.0	5e-05	
1451.0	0.8872	0.1081	0.0047	0.0	0.0	0.0	0.0	0.0	0.1081	1.4884	9e-06	0.0	5.2e-05	0.415968	0.51303706	500.0	4.8e-05	
1453.0	0.8892	0.1061	0.0047	0.0	0.0	0.0	0.0	0.0	0.1061	1.4884	9e-06	0.0	5e-05	0.414327	0.51232988	500.0	4.6e-05	
1455.0	0.8899	0.105	0.0051	0.0	0.0	0.0	0.0	0.0	0.105	1.4884	8e-06	0.0	4.8e-05	0.41275	0.5116734	500.0	4.3e-05	
1457.0	0.889	0.1064	0.0045	0.0	0.0	0.0	0.0	0.0	0.1064	1.4884	8e-06	0.0	4.5e-05	0.411234	0.51105647	500.0	4.1e-05	
1459.0	0.8952	0.099	0.0058	0.0	0.0	0.0	0.0	0.0	0.099	1.4884	8e-06	0.0	4.3e-05	0.409772	0.51046561	500.0	3.9e-05	
1461.0	0.9018	0.092	0.0062	0.0	0.0	0.0	0.0	0.0	0.092	1.4884	7e-06	0.0	4.1e-05	0.408352	0.50988646	500.0	3.7e-05	
1463.0	0.8988	0.0944	0.0068	0.0	0.0	0.0	0.0	0.0	0.0944	1.4884	7e-06	0.0	3.8e-05	0.406963	0.50930378	500.0	3.5e-05	
1465.0	0.9019	0.0911	0.0069	0.0	0.0	0.0	0.0	0.0	0.0912	1.4884	6e-06	0.0	3.6e-05	0.40559	0.50870453	500.0	3.3e-05	
1467.0	0.9083	0.0832	0.0086	0.0	0.0	0.0	0.0	0.0	0.0832	1.4884	6e-06	0.0	3.4e-05	0.404219	0.50807582	500.0	3.1e-05	
1469.0	0.9049	0.0878	0.0073	0.0	0.0	0.0	0.0	0.0	0.0878	1.4884	6e-06	0.0	3.2e-05	0.402833	0.50740838	500.0	2.9e-05	
1471.0	0.9107	0.0795	0.0098	0.0	0.0	0.0	0.0	0.0	0.0795	1.4884	5e-06	0.0	3e-05	0.401423	0.50669389	500.0	2.7e-05	
1473.0	0.9073	0.0846	0.0081	0.0	0.0	0.0	0.0	0.0	0.0846	1.4884	5e-06	0.0	2.9e-05	0.399973	0.50593121	500.0	2.5e-05	
1475.0	0.9164	0.074	0.0095	0.0	0.0	0.0	0.0	0.0	0.074	1.4884	5e-06	0.0	2.7e-05	0.39848	0.50512053	500.0	2.4e-05	
1477.0	0.9147	0.0734	0.0119	0.0	0.0	0.0	0.0	0.0	0.0734	1.4884	5e-06	0.0	2.5e-05	0.396939	0.50426779	500.0	2.2e-05	
1479.0	0.9164	0.0714	0.0121	0.0	0.0	0.0	0.0	0.0	0.0714	1.4884	4e-06	0.0	2.4e-05	0.395354	0.50338307	500.0	2.1e-05	
1481.0	0.9212	0.0679	0.011	0.0	0.0	0.0	0.0	0.0	0.0679	1.4884	4e-06	0.0	2.3e-05	0.393729	0.50248158	500.0	2e-05	
1483.0	0.9238	0.0654	0.0109	0.0	0.0	0.0	0.0	0.0	0.0654	1.4884	4e-06	0.0	2.2e-05	0.392079	0.50157925	500.0	1.9e-05	
1485.0	0.9237	0.0644	0.0119	0.0	0.0	0.0	0.0	0.0	0.0644	1.4884	4e-06	0.0	2.1e-05	0.390413	0.50069482	500.0	1.8e-05	
1487.0	0.9238	0.0638	0.0124	0.0	0.0	0.0	0.0	0.0	0.0638	1.4884	4e-06	0.0	2e-05	0.388751	0.49984369	500.0	1.7e-05	
1489.0	0.9245	0.0598	0.0157	0.0	0.0	0.0	0.0	0.0	0.0598	1.4884	4e-06	0.0	2e-05	0.38711	0.49903768	500.0	1.7e-05	
1491.0	0.9259	0.0614	0.0127	0.0	0.0	0.0	0.0	0.0	0.0614	1.4884	3e-06	0.0	1.9e-05	0.385503	0.49828658	500.0	1.6e-05	
1493.0	0.9313	0.0536	0.0152	0.0	0.0	0.0	0.0	0.0	0.0536	1.4884	3e-06	0.0	1.8e-05	0.38394	0.49759412	500.0	1.5e-05	
1495.0	0.9262	0.0584	0.0155	0.0	0.0	0.0	0.0	0.0	0.0584	1.4884	3e-06	1e-06	1.7e-05	0.382428	0.49695955	500.0	1.4e-05	
1497.0	0.9346	0.049	0.0163	0.0	0.0	0.0	0.0	0.0	0.049	1.4884	3e-06	0.0	1.7e-05	0.380975	0.49637528	500.0	1.4e-05	
1499.0	0.9264	0.0538	0.0197	0.0	0.0	0.0	0.0	0.0	0.0538	1.4884	3e-06	0.0	1.6e-05	0.379572	0.49583637	500.0	1.3e-05	
1501.0	0.9364	0.0487	0.0149	0.0	0.0	0.0	0.0	0.0	0.0488	1.4884	3e-06	0.0	1.5e-05	0.378217	0.49533046	500.0	1.2e-05	
1503.0	0.9383	0.045	0.0167	0.0	0.0	0.0	0.0	0.0	0.045	1.4884	3e-06	0.0	1.5e-05	0.376904	0.494845	500.0	1.2e-05	
1505.0	0.9338	0.0475	0.0187	0.0	0.0	0.0	0.0	0.0	0.0475	1.4884	3e-06	0.0	1.4e-05	0.375623	0.49436703	500.0	1.2e-05	
1507.0	0.9373	0.044	0.0187	0.0	0.0	0.0	0.0	0.0	0.044	1.4884	3e-06	0.0	1.4e-05	0.374363	0.49388354	500.0	1.1e-05	
1509.0	0.9423	0.0416	0.0161	0.0	0.0	0.0	0.0	0.0	0.0416	1.4884	2e-06	0.0	1.3e-05	0.373115	0.49338168	500.0	1.1e-05	
1511.0	0.9397	0.0416	0.0187	0.0	0.0	0.0	0.0	0.0	0.0416	1.4884	2e-06	0.0	1.3e-05	0.371863	0.49285201	500.0	1e-05	
1513.0	0.9361	0.0476	0.0163	0.0	0.0	0.0	0.0	0.0	0.0476	1.4884	2e-06	3e-06	1.2e-05	0.370597	0.49228562	500.0	1e-05	
1515.0	0.9388	0.0447	0.0165	0.0	0.0	0.0	0.0	0.0	0.0447	1.4884	2e-06	3e-06	1.2e-05	0.369313	0.49167447	500.0	1e-05	
1517.0	0.9415	0.0402	0.0183	0.0	0.0	0.0	0.0	0.0	0.0402	1.4884	2e-06	0.0	1.2e-05	0.368003	0.49101474	500.0	1e-05	
1519.0	0.9389	0.0423	0.0188	0.0	0.0	0.0	0.0	0.0	0.0423	1.4884	2e-06	0.0	1.2e-05	0.366653	0.49031217	500.0	9e-06	
1521.0	0.94	0.0403	0.0197	0.0	0.0	0.0	0.0	0.0	0.0403	1.4884	2e-06	0.0	1.1e-05	0.365266	0.48956946	500.0	9e-06	
1523.0	0.938	0.039	0.023	0.0	0.0	0.0	0.0	0.0	0.039	1.4884	2e-06	0.0	1.1e-05	0.36384	0.48879609	500.0	9e-06	
1525.0	0.9391	0.0404	0.0205	0.0	0.0	0.0	0.0	0.0	0.0404	1.4884	2e-06	2e-06	1.1e-05	0.362384	0.48800352	500.0	9e-06	
1527.0	0.9406	0.0401	0.0193	0.0	0.0	0.0	0.0	0.0	0.0401	1.4884	2e-06	0.0	1.1e-05	0.36091	0.48720391	500.0	9e-06	
1529.0	0.9354	0.0457	0.0189	0.0	0.0	0.0	0.0	0.0	0.0457	1.4884	2e-06	3e-06	1.1e-05	0.359415	0.48641931	500.0	9e-06	
1531.0	0.9416	0.0391	0.0192	0.0	0.0	0.0	0.0	0.0	0.0391	1.4884	2e-06	1e-06	1.1e-05	0.357928	0.48565788	500.0	9e-06	
1533.0	0.939	0.0397	0.0212	0.0	0.0	0.0	0.0	0.0	0.0397	1.4884	2e-06	0.0	1.1e-05	0.356454	0.48493613	500.0	9e-06	
1535.0	0.9353	0.0432	0.0215	0.0	0.0	0.0	0.0	0.0	0.0432	1.4884	2e-06	0.0	1.1e-05	0.355003	0.48426576	500.0	9e-06	
1537.0	0.9389	0.0381	0.0231	0.0	0.0	0.0	0.0	0.0	0.0381	1.4884	2e-06	1e-06	1.1e-05	0.353583	0.48365348	500.0	9e-06	
1539.0	0.9403	0.0397	0.02	0.0	0.0	0.0	0.0	0.0	0.0397	1.4884	2e-06	0.0	1.2e-05	0.352209	0.48309821	500.0	9e-06	
1541.0	0.9393	0.0394	0.0212	0.0	0.0	0.0	0.0	0.0	0.0394	1.4884	2e-06	0.0	1.2e-05	0.350878	0.48260207	500.0	9e-06	
1543.0	0.9421	0.0394	0.0185	0.0	0.0	0.0	0.0	0.0	0.0394	1.4884	2e-06	1e-06	1.2e-05	0.349592	0.48216014	500.0	9e-06	
1545.0	0.9373	0.0406	0.0221	0.0	0.0	0.0	0.0	0.0	0.0406	1.4884	2e-06	0.0	1.2e-05	0.348354	0.48176104	500.0	9e-06	
1547.0	0.9281	0.0473	0.0246	0.0	0.0	0.0	0.0	0.0	0.0473	1.4884	2e-06	3e-06	1.2e-05	0.347151	0.48140046	500.0	9e-06	
1549.0	0.9411	0.0381	0.0209	0.0	0.0	0.0	0.0	0.0	0.0381	1.4884	2e-06	0.0	1.2e-05	0.34599	0.48105936	500.0	9e-06	
1551.0	0.9363	0.0417	0.022	0.0	0.0	0.0	0.0	0.0	0.0417	1.4884	2e-06	0.0	1.3e-05	0.344853	0.48073172	500.0	9e-06	
1553.0	0.9379	0.0404	0.0217	0.0	0.0	0.0	0.0	0.0	0.0404	1.4884	2e-06	0.0	1.3e-05	0.343731	0.48040456	500.0	9e-06	
1555.0	0.9378	0.0425	0.0197	0.0	0.0	0.0	0.0	0.0	0.0425	1.4884	2e-06	0.0	1.3e-05	0.342623	0.48006276	500.0	9e-06	
1557.0	0.9343	0.0443	0.0213	0.0	0.0	0.0	0.0	0.0	0.0443	1.4884	2e-06	0.0	1.3e-05	0.341514	0.47969882	500.0	1e-05	
1559.0	0.9382	0.0426	0.0192	0.0	0.0	0.0	0.0	0.0	0.0426	1.488391	2e-06	0.0	1.3e-05	0.340408	0.47930906	500.0	1e-05	
1561.0	0.9366	0.0402	0.0232	0.0	0.0	0.0	0.0	0.0	0.0402	1.488367	3e-06	0.0	1.3e-05	0.339304	0.4788907	500.0	1e-05	
1563.0	0.9356	0.0461	0.0184	0.0	0.0	0.0	0.0	0.0	0.0461	1.488343	3e-06	0.0	1.3e-05	0.33818	0.47842612	500.0	1e-05	
1565.0	0.9314	0.046	0.0226	0.0	0.0	0.0	0.0	0.0	0.046	1.488323	3e-06	0.0	1.3e-05	0.33702	0.47791434	500.0	1e-05	
1567.0	0.9344	0.045	0.0206	0.0	0.0	0.0	0.0	0.0	0.045	1.488315	3e-06	0.0	1.3e-05	0.335815	0.47735247	500.0	1e-05	
1569.0	0.9345	0.0454	0.0201	0.0	0.0	0.0	0.0	0.0	0.0454	1.488307	3e-06	0.0	1.4e-05	0.33458	0.47675345	500.0	1e-05	
1571.0	0.9342	0.0464	0.0193	0.0	0.0	0.0	0.0	0.0	0.0464	1.4883	3e-06	2e-06	1.4e-05	0.333312	0.4761271	500.0	1e-05	
1573.0	0.9338	0.0456	0.0206	0.0	0.0	0.0	0.0	0.0	0.0456	1.4883	3e-06	0.0	1.4e-05	0.33202	0.4754762	500.0	1e-05	
1575.0	0.9311	0.0483	0.0207	0.0	0.0	0.0	0.0	0.0	0.0483	1.4883	3e-06	0.0	1.4e-05	0.330711	0.47482267	500.0	1e-05	
1577.0	0.9308	0.0456	0.0237	0.0	0.0	0.0	0.0	0.0	0.0456	1.4883	3e-06	0.0	1.4e-05	0.329396	0.47417979	500.0	1e-05	
1579.0	0.9341	0.0441	0.0217	0.0	0.0	0.0	0.0	0.0	0.0441	1.4883	3e-06	0.0	1.4e-05	0.328084	0.47356046	500.0	1e-05	
1581.0	0.9345	0.045	0.0205	0.0	0.0	0.0	0.0	0.0	0.045	1.4883	3e-06	3e-06	1.4e-05	0.326782	0.47297953	500.0	1e-05	
1583.0	0.9379	0.0413	0.0208	0.0	0.0	0.0	0.0	0.0	0.0413	1.4883	3e-06	0.0	1.4e-05	0.325512	0.47243837	500.0	9e-06	
